product_id,name,image,display_size,storage_gb,key_selling_points,cam_ung,material,laptop_special_feature,laptop_nganh_hoc,ram_storage,ram_max_support,product_state,storage_max_support,nhu_cau_su_dung,manufacturer,filter_label,cpu_brand,is_installment,filter_id,warranty_info,product_weight,url_path,url_key,os_version,display_width,vga_brand,bluetooth_version,has_bluetooth,display_height,ram_type,cpu_series,o_cung_laptop,vga_type,ports_slots,width_mm,height_mm,depth_mm,display_type,battery_capacity,laptop_camera,laptop_cong_nghe_am_thanh,ram_slots,cpu_model,ram_speed,cpu_cores,laptop_tam_nen_man_hinh,root_price,discounted_price,cpu_max_speed,refresh_rate,cpu_threads,cpu_speed,vga_vram
82006,Laptop ASUS VivoBook S 14 OLED S5406MA-PP161W,/l/a/laptop-asus-vivobook-s-14-oled-s5406ma-pp161w_4_.png,14.0,1024.0,"['Trải nghiệm hình ảnh sắc nét, mượt mà và sống động với tấm nền OLED 3K (2880 x 1800) tần số quét 120Hz, độ sáng 400 nits và 100% DCI-P3.', 'Hiệu năng mạnh mẽ cho khả năng xử lý đa nhiệm mượt mà, chơi game nhẹ và chỉnh sửa ảnh đơn giản.', 'Bàn phím Chiclet với đèn nền RGB 1 vùng cho khả năng tùy chỉnh hiệu ứng ánh sáng.', 'Vỏ nhôm nguyên khối sang trọng, mỏng nhẹ và di động là lựa chọn hoàn hảo cho những người đam mê công nghệ và phong cách.']",0,vỏ kim loại,"['Wi-Fi 6', 'Màn hình Oled']",['xã hội - kinh tế'],16.0,16.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",1024.0,['học tập - văn phòng'],asus,"ASUS|1TB|Học tập - Văn phòng|16GB|Intel Core U5|Khoảng 14 inch|3K|Card Onboard|Wi-Fi 6|Màn hình Oled|Đồ hoạ 2D, edit hình ảnh|Xã hội - kinh tế",intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_special_feature|laptop_filter_tac_vu_su_dung|laptop_nganh_hoc,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],1.3,laptop-asus-vivobook-s-14-oled-s5406ma-pp161w.html,laptop-asus-vivobook-s-14-oled-s5406ma-pp161w,windows 11,2880.0,intel,5.3,1,1800.0,LPDDR5X,core ultra 5,1TB M.2 NVMe PCIe 4.0 SSD,card tích hợp,2x USB 3.2 Gen 1 Type-A<br>2x Thunderbolt 4 (Display / Sạc)<br>1x HDMI 2.1 TMDS<br>1x 3.5mm Combo Audio Jack<br>Đầu đọc thẻ Micro SD,310.5,221.9,13.9,Độ sáng tối đa 600nits HDR<br>Gam màu 100% DCI-P3<br>Tỷ lệ tương phản 1.000.000:1<br>Ánh sáng xanh ít gây hại hơn 70%<br>1.07 tỷ màu,75.0,full hd,"Công nghệ Smart Amp<br> Loa tích hợp<br>Micrô tích hợp<br>Micrô mảng tích hợp, harman/kardon",0.0,125H,,14.0,Tấm nền Oled,,,4.5,120.0,18.0,1.2,
63744,Laptop MSI Katana GF66 12UDK-814VN,/t/e/text_ng_n_5_2.png,15.6,512.0,"['Sở hữu viền màn hình siêu mỏng cùng trọng lượng 2.25 kg dễ dàng mang đi bất cứ đâu', 'CPU Intel Core i7 12650H cân mọi tựa game nặng nhất, livestream hay làm các công việc đa nhiệm mượt mà', 'Card đồ họa RTX 3050 Ti hỗ trợ chơi tốt hầu hết mọi tựa game Full HD ở thiết lập đồ họa cao', 'Màn hình 15.6 inch Full HD cho hình ảnh, nội dung đều ấn tượng và sống động đáng kinh ngạc', 'Tần số quét lên tới 144Hz mọi chuyển động của kẻ thù đều trong tầm mắt']",0,vỏ nhựa,['Wi-Fi 6'],"['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",16.0,64.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",512.0,"['đồ họa - kỹ thuật', 'gaming']",msi,MSI|512GB|Đồ họa - Kỹ thuật|Gaming|16GB|Intel Core i7|Trên 15 inch|Full HD|NVIDIA GeForce Series|Wi-Fi 6,intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],2.25,laptop-msi-katana-gf66-12udk-814vn.html,laptop-msi-katana-gf66-12udk-814vn,windows 11,1920.0,nvidia,5.2,1,1080.0,DDR4,core i7,512GB SSD M.2 NVMe,card rời,1x HDMI <br>1x LAN<br>1x Type C<br>1x USB 2.0<br>2x USB 3.2 Gen 1<br>Jack Audio3.5mm,359.0,259.0,24.9,Độ sáng 250 nits <br>Độ phủ màu 45% NTSC,53.5,hd,Nahimic & HiRes Audio,2.0,12650H,3200.0,10.0,Tấm nền IPS,,,4.7,144.0,16.0,2.3,4.0
64484,Laptop Vaio FE 14 VWNC71429-BK,/t/e/text_ng_n_27__25.png,14.1,1024.0,"['Sở hữu thiết kế lịch lãm với màu đen sang trọng', 'Màn hình 14.1 inch Full HD cùng tấm nền IPS hỗ trợ hình ảnh sắc nét, mãn nhãn', 'CPU Intel Core i7-1255U mạnh mẽ, giúp giải quyết nhanh chóng mọi tác vụ từ nặng đến nhẹ', 'RAM 16GB giúp mở hàng chục tab Chrome cùng lúc mà không lo lag, giật', 'Ổ cứng với khoang lưu trữ rộng rãi lên đến 1TB SSD giúp lưu mọi file, hình ảnh cùng lúc']",0,vỏ nhựa,['Bảo mật vân tay'],"['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",16.0,16.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",1024.0,['học tập - văn phòng'],vaio,Vaio|1TB|Học tập - Văn phòng|16GB|Intel Core i7|Khoảng 14 inch|Full HD|Card Onboard|Bảo mật vân tay,intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature,['Bảo hành 1 đổi 1 trong vòng 12 tháng bởi Nhà Phân Phối (Áp dụng máy bán từ 1.7.2022) Các máy mua trước đó áp dụng bảo hành 12 tháng tại các trung tâm Bảo hành FPT Service trên toàn quốc'],1.59,laptop-vaio-fe-14-vwnc71429-bk.html,laptop-vaio-fe-14-vwnc71429-bk,windows 11,1920.0,intel,0.0,0,1080.0,DDR4,core i7,1TB SSD,card tích hợp,1x HDMI<br> 1x USB Type-C<br> 2x USB 3.1<br> 1x USB 2.0<br> 1x Ethernet,325.1,221.0,19.8,,,full hd,THX Spatial Audio <br> Loa tích hợp x 2,,1255U,hãng không công bố,,Tấm nền IPS,,,4.7,,,2.8,
64486,Laptop Vaio FE 15 VWNC51527-BK,/t/e/text_ng_n_33__17.png,15.6,512.0,"['Mang thiết kế sang trọng với màu đen lịch lãm cùng viền màn hình siêu mỏng', 'Mọi tác vụ học tập, làm việc đều được giải quyết nhanh chóng với CPU Intel Core i5-1235U', 'Đồ họa Intel Iris Xe Graphics hỗ trợ chỉnh sửa hình ảnh cơ bản', 'RAM 8GB đa nhiệm giúp duyệt web nhanh chóng', 'Ổ cứng 512GB PCIe SSD dư sức lưu trữ nhiều file, tài liệu học tập']",0,vỏ nhựa,"['Viền màn hình siêu mỏng', 'Bảo mật vân tay']","['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",8.0,8.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",512.0,['học tập - văn phòng'],vaio,Vaio|512GB|Học tập - Văn phòng|8GB|Intel Core i5|Trên 15 inch|Full HD|Card Onboard|Viền màn hình siêu mỏng|Bảo mật vân tay,intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_special_feature,['Bảo hành 1 đổi 1 trong vòng 12 tháng bởi Nhà Phân Phối (Áp dụng máy bán từ 1.7.2022) Các máy mua trước đó áp dụng bảo hành 12 tháng tại các trung tâm Bảo hành FPT Service trên toàn quốc'],1.79,laptop-vaio-fe-15-vwnc51527-bk.html,laptop-vaio-fe-15-vwnc51527-bk,windows 11,1920.0,intel,5.1,1,1080.0,LPDDR4X,core i5,512GB PCIe SSD,card tích hợp,"1x HDMI <br> 1x Network (LAN)<br> 1x USB Type-C/ USB power delivery, DisplayPort, Thunderbolt 4<br> 2x USB 3.1<br> 1x USB 2.0<br> 1x Tai nghe + Micrô Loa tích hợp x 2",358.1,238.8,19.8,Viền mỏng,,full hd,,0.0,1235U,4266.0,,Tấm nền IPS,,,4.4,,,,
64803,Laptop Lenovo Legion Slim 5 16IRH8 82YA00BSVN,/t/e/text_ng_n_25__24_1.png,16.0,512.0,"['Thu hút người dùng với lớp vỏ màu xám sang trọng, hiện đại', 'Màn hình 16 inch WQXGA cho phép hiển thị từng thước phim cực chất', 'CPU Intel Core i5-13500H giải quyết mọi yêu cầu trên những tựa game hot như LOL, PUBG, GTA,...', 'GPU NVIDIA GeForce RTX 4050 đáp ứng mọi tựa game cấu hình cao', 'Bàn phím RGB 4 vùng rực rỡ, kết cấu keycap đặc trưng để ôm trọn từng đầu ngón tay khi gõ máy']",0,vỏ nhựa,['Wi-Fi 6'],"['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",16.0,32.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",1024.0,['gaming'],lenovo,Lenovo|512GB|Gaming|16GB|Intel Core i5|Trên 15 inch|WQXGA|NVIDIA GeForce Series|Wi-Fi 6,intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature,['Bảo hành 36 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],2.4,laptop-lenovo-legion-slim-5-16irh8-82ya00bsvn.html,laptop-lenovo-legion-slim-5-16irh8-82ya00bsvn,windows 11,2560.0,nvidia,5.1,1,1600.0,DDR5,core i5,512GB SSD M.2 2280 PCIe 4.0x4 NVMe (1 khe SSD M.2 trống nâng cấp tối đa đến 1TB),card rời,"1x USB 3.2 Gen 2 <br> 1x USB 3.2 Gen 2 (Luôn bật)<br> 1x USB-C 3.2 Gen 2 (Truyền dữ liệu, DisplayPort 1.4)<br> 1x USB-C 3.2 Gen 2 (Truyền dữ liệu, Sạc 140W, DisplayPort 1.4)<br> 1x HDMI, up to 8K/30Hz<br> 1x Đầu đọc thẻ<br> 1x Ethernet (RJ-45)<br> 1x Giắc",359.7,260.3,19.9,Độ sáng 300nits <br> Màn hình chống chói <br> Độ phủ màu 100% sRGB <br>G-SYNC <br> Hạn chế ánh sáng xanh,80.0,full hd,"High Definition (HD) Audio<br> Realtek ALC3287 codec<br> Loa âm thanh nổi, 2W x2<br> Nahimic Gaming Audio",2.0,13500H,5200.0,12.0,Tấm nền IPS,,,4.7,165.0,16.0,2.6,6.0
47837,Laptop Lenovo Gaming Legion 5 15IMH05 82AU00G9VN,/2/_/2_54_6.png,15.6,512.0,[],0,vỏ nhựa,['Wi-Fi 6'],"['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",16.0,32.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",512.0,['gaming'],lenovo,Lenovo|512GB|Gaming|16GB|Intel Core i7|Trên 15 inch|HD|NVIDIA GeForce Series|Wi-Fi 6,intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],2.3,laptop-lenovo-gaming-legion-5-15imh05-82au00g9vn.html,laptop-lenovo-gaming-legion-5-15imh05-82au00g9vn,windows 10,1920.0,nvidia,5.0,1,1080.0,DDR4,core i7,512GB SSD M.2 NVMe,card rời,1x USB Type C<br>4 x USB 3.1<br>LAN 1 Gb/s<br>1 x HDMI,363.0,259.0,23.5,,60.0,hd,,2.0,10750H,3200.0,6.0,Tấm nền IPS,,,5.0,,12.0,2.6,4.0
54363,Laptop HP Envy X360 2IN2 2022,/2/_/2_333.png,15.6,256.0,[],1,vỏ kim loại,"['Màn hình cảm ứng', 'Xoay gập 360 độ (2 in 1)']","['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",8.0,8.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",256.0,"['học tập - văn phòng', 'mỏng nhẹ']",hp,HP|256GB|Học tập - Văn phòng|Mỏng nhẹ|8GB|AMD Ryzen 5|Trên 15 inch|Full HD|AMD Radeon Series|Màn hình cảm ứng|Xoay gập 360 độ (2 in 1)|HP,amd,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_special_feature|maytinhdeban_hang_san_xuat,['Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],1.77,laptop-hp-envy-x360-2in2-2022.html,laptop-hp-envy-x360-2in2-2022,windows 11,1920.0,amd,0.0,0,1080.0,DDR4,ryzen 5,256GB PCIe® NVMe™ M.2 SSD,card rời,,,,,"IPS, Cảm ứng, Xoay gập 360",,,,,5625U,3200.0,6.0,Tấm nền IPS,,,4.0,,12.0,,
47311,Laptop ASUS TUF Gaming FX516PM HN023T,/o/k/oka_1.png,15.6,512.0,[],0,vỏ nhựa,['Wi-Fi 6'],"['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",16.0,16.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",512.0,['gaming'],asus,ASUS|512GB|Gaming|16GB|Intel Core i7|Trên 15 inch|Full HD|NVIDIA GeForce Series|Wi-Fi 6,intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],2.0,laptop-asus-tuf-gaming-fx516pm-hn023t.html,laptop-asus-tuf-gaming-fx516pm-hn023t,windows 10,1920.0,nvidia,5.1,1,1080.0,DDR4,core i7,512 GB SSD NVMe PCIe,card rời,3 x USB 3.2 <br>  HDMI 2.0 <br>  Jack tai nghe 3.5 mm <br> LAN (RJ45) <br> Thunderbolt 4 USB-C,360.0,252.0,19.9,Adaptive-Sync <br> Chống chói Anti Glare  <br> Tấm nền IPS,76.0,,DTS Audio,,11370H,,4.0,Tấm nền IPS,,,,144.0,8.0,,6.0
63525,Laptop Lenovo Thinkpad T14,/t/e/text_ng_n_23__27.png,14.0,256.0,"['Sở hữu kiểu dáng lịch lãm với những chi tiết tiết được hoàn thiện vô cùng chỉn chu', 'Màn hình IPS 14 inch cùng độ phân giải Full HD cho chất lượng hình ảnh sắc nét, sống động', 'CPU Intel Core i5-10310U mạnh mẽ, giải quyết nhanh chóng mọi tác vụ', 'RAM 8GB và 256GB SSD cho tốc độ mở máy, lưu trữ file nhanh chóng', 'Hỗ trợ Intel Wi-Fi 6 giúp kết nối máy ổn định trong các cuộc họp, học online']",0,vỏ kim loại,['Wi-Fi 6'],"['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",8.0,40.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",256.0,['học tập - văn phòng'],lenovo,Lenovo|256GB|Học tập - Văn phòng|8GB|Intel Core i5|Khoảng 14 inch|Full HD|Card Onboard|Wi-Fi 6,intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],1.46,laptop-lenovo-thinkpad-t14.html,laptop-lenovo-thinkpad-t14,windows 10,1920.0,intel,0.0,1,1080.0,DDR4,core i5,SSD 256GB M.2,card tích hợp,"2 x USB 3.2 Gen 1<br>2 x USB Type-C (Thunderbolt 3, Power Delivery 3.0, DisplayPort 1.4)<br>1 x HDMI 2.0<br>1 x RJ-45<br>1 x microSD<br>1 x headphone/microphone combo jack<br>1x SD card reader",32.9,22.0,1.8,Độ sáng 250Nits<br>Độ phủ màu 59% sRGB<br>V,50.0,hd,,,10310U,2666.0,4.0,Tấm nền IPS,,,4.4,60.0,8.0,1.7,
63527,Laptop Lenovo Thinkpad T470S,/t/e/text_ng_n_26__23.png,14.0,1024.0,"['Sở hữu thiết kế thời thượng với trọng lượng mỏng nhẹ chỉ 1.3 kg', 'CPU Intel Core i7 7600U mạnh mẽ dễ dàng thực hiện các tác vụ làm việc văn phòng', 'Card Intel HD Graphics 620 đủ mạnh để chạy các ứng dụng, game nhẹ', 'RAM 24 GB DDR4 có thể chạy các ứng dụng thông thường một cách nhanh chóng và hiệu quả', 'Ổ cứng 1TB PCIe NVMe SSD đáp ứng được nhu cầu lưu trữ dữ liệu cơ bản']",0,vỏ kim loại,['Bảo mật vân tay'],"['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",24.0,24.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",1024.0,"['học tập - văn phòng', 'mỏng nhẹ']",lenovo,Lenovo|1TB|Học tập - Văn phòng|Mỏng nhẹ|24GB|Intel Core i7|Khoảng 14 inch|Full HD|Card Onboard|Bảo mật vân tay,intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],1.3,laptop-lenovo-thinkpad-t470s.html,laptop-lenovo-thinkpad-t470s,windows 10,1920.0,intel,4.2,1,1080.0,DDR4,core i7,1TB PCIe NVMe SSD,card tích hợp,"3x USB 3.0 <br> 1x USB Type-C<br> 1x 3.5 mm Combo Audio Jack<br> 1x HDMI<br> 1x RJ45 Gigabit LAN<br> 1x Đế cắm CS13 <br> 1x Đầu đọc thẻ nhớ (SD 3.0, UHS-I)<br> 1x Đầu đọc thẻ thông minh (tùy chọn)<br> 1x Micro SIM ",331.0,226.8,18.8,Chống chói,57.0,hd,Dolby Advanced Audio <br> Loa âm thanh nổi,,7600U,2400.0,4.0,Tấm nền IPS,,,,,,2.8,
49651,Laptop HP 15S-DU1040TX 8RE77PA,/3/1/31320_2.png,15.6,512.0,[],0,vỏ kim loại,[],"['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",8.0,16.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",512.0,['cao cấp - sang trọng'],hp,HP|Cao cấp - Sang trọng|8GB|Intel Core i7|Trên 15 inch|HD|NVIDIA GeForce Series|HP,intel,0,manufacturer|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|maytinhdeban_hang_san_xuat,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],1.74,laptop-hp-15s-du1040tx-8re77pa.html,laptop-hp-15s-du1040tx-8re77pa,windows 10,1366.0,nvidia,4.2,1,768.0,DDR4,core i7,512GB PCIe® NVMe™ M.2 SSD,card rời,1 USB 3.1 Gen 1 Type-C™ <br>  2 USB 3.1 Gen 1 Type-A <br> 1xHDMI,358.5,242.0,19.9,,41.0,hd,,2.0,10510U,2666.0,,,,,,,,,2.0
99141,Laptop HP 14-EP0220TU B73VWPA,/t/e/text_ng_n_20__5_42.png,14.0,512.0,"['Laptop có kiểu dáng thanh lịch với màu bạc nổi bật cùng khung máy chắc chắn, phù hợp cho cả môi trường văn phòng và học tập.', 'Màn hình 14.0 inch FHD mang lại hình ảnh sắc nét và màu sắc sống động, giúp người dùng trải nghiệm học tập và giải trí tốt hơn.', 'Trang bị vi xử lý Intel Core i3-1315U, laptop có khả năng xử lý mượt mà các tác vụ văn phòng, lướt web và xem video mà không gặp phải tình trạng lag.', 'RAM 8GB và ổ cứng 512GB PCIE, người dùng có thể lưu trữ nhiều dữ liệu và chạy nhiều ứng dụng cùng lúc mà vẫn đảm bảo hiệu suất cao.']",0,vỏ kim loại,[],['xã hội - kinh tế'],8.0,8.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",512.0,"['học tập - văn phòng', 'mỏng nhẹ']",hp,"HP|512GB|Học tập - Văn phòng|Mỏng nhẹ|8GB|Intel Core i3|Khoảng 14 inch|Full HD|Card Onboard|Đồ hoạ 2D, edit hình ảnh|Xã hội - kinh tế",intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_filter_tac_vu_su_dung|laptop_nganh_hoc,['Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],1.4,laptop-hp-14-ep0220tu-b73vwpa.html,laptop-hp-14-ep0220tu-b73vwpa,windows 11,1920.0,intel,5.3,1,1080.0,DDR4,core i3,512 GB PCIe NVMeTM M.2 SSD,card tích hợp,1x USB Type-C 5Gbps (chỉ hỗ trợ truyền dữ liệu và không hỗ trợ sạc hoặc màn hình ngoài)<br> 2x USB Type-A 5Gbps<br> 1x Chân cắm thông minh AC<br> 1x HDMI 1.4b<br> 1x Bộ tai nghe/micrô,323.7,323.7,215.0,Viền siêu mỏng<br> Màn hình chống chói<br> Độ sáng 250 nits<br> Độ phủ màu 62.5% sRGB,41.0,hd,Dual speakers,1.0,1315U,1600.0,6.0,,,,4.5,,8.0,,
51051,Laptop Dell G7 15 7500,/1/_/1_204_3.png,15.6,512.0,[],0,vỏ kim loại,"['Wi-Fi 6', 'Bảo mật vân tay', 'Công nghệ Intel Gaming']","['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",8.0,8.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",512.0,['gaming'],dell,Dell|512GB|Gaming|8GB|Intel Core i7|Trên 15 inch|Full HD|NVIDIA GeForce Series|Wi-Fi 6|Bảo mật vân tay|Công nghệ Intel Gaming|Dell,intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_special_feature|laptop_special_feature|maytinhdeban_hang_san_xuat,['Bảo hành 12 tháng tại trung tâm bảo hành chính hãng .'],2.56,laptop-dell-g7-15-7500.html,laptop-dell-g7-15-7500,windows 10,1920.0,nvidia,5.1,1,1080.0,DDR4,core i7,SSD 512 GB,card rời,1 Card reader<br>1 HDMI<br>1 Jack 3.5 mm<br>1 LAN<br>1 Thunderbolt<br>3 USB 3.0,357.2,267.7,18.3,WVA Anti-glare LED Backlit Narrow Border,,hd,Realtek ALC3281 with Nahimic 3D audio for Gamers,,10750H,,,Tấm nền WVA,,,,,,,
51417,Laptop Avita Liber V14,/1/_/1_77.jpg,14.0,512.0,[],0,vỏ nhựa,[],"['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",8.0,8.0,"['Mới, đầy đủ phụ kiện từ nhà sản xuất']",512.0,"['học tập - văn phòng', 'mỏng nhẹ']",avita,Avita|512GB|Học tập - Văn phòng|Mỏng nhẹ|8GB|AMD Ryzen 5|Khoảng 14 inch|Full HD|Card Onboard,amd,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter,['Bảo hành 24 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],1.3,laptop-avita-liber-v14-ns14a9vnv561-ug8ab.html,laptop-avita-liber-v14-ns14a9vnv561-ug8ab,windows 10,1920.0,amd,4.2,1,1080.0,LPDDR4X,ryzen 5,512GB SSD,card tích hợp,,,,,"LED Backlit, 220 nits, 45% NTSC, ",42.0,hd,Realtek High Definition Audio,0.0,4500U,3200.0,,Tấm nền IPS,,,,,,,
44542,Samsung Galaxy Book,/_/0/_0008_51k2nthg-8l._ac_sl1000_1.jpg,15.6,512.0,[],0,vỏ kim loại,"['Wi-Fi 6', 'Xoay gập 360 độ (2 in 1)']","['lập trình', 'xã hội - kinh tế', 'đồ hoạ']",8.0,8.0,"['Nguyên hộp, đầy đủ phụ kiện từ nhà sản xuất', 'Bảo hành pin và bộ sạc 12 tháng']",512.0,"['học tập - văn phòng', 'cao cấp - sang trọng']",samsung,Samsung|512GB|Học tập - Văn phòng|Cao cấp - Sang trọng|8GB|Intel Core i7|Trên 15 inch|Full HD|Card Onboard|Wi-Fi 6|Xoay gập 360 độ (2 in 1),intel,0,manufacturer|hdd_sdd|nhu_cau_su_dung|nhu_cau_su_dung|laptop_ram|laptop_cpu|laptop_screen_size_filter|laptop_resolution_filter|laptop_vga_filter|laptop_special_feature|laptop_special_feature,['Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.'],1.55,laptop-samsung-galaxy-book.html,laptop-samsung-galaxy-book,windows 11,1920.0,intel,5.1,1,1080.0,LPDDR4X,core i7,512GB NVMe SSD<br>2 khe,card tích hợp,1 HDMI<br/>2 USB Type-C<br/>2 USB3.2<br/>Khe thẻ nhớ<br/>Tai nghe,356.6,229.1,15.4,Màn hình chống loá,54.0,hd,"2W x 2, Dolby Atmos",0.0,1165G7,,,Tấm nền OLED/AMOLED,,,,,,,
